payment_fact_key,payment_id,rental_id,customer_key,film_key,store_key,staff_key,payment_date_key,payment_amount,payment_count
7037,7039,13978,260,280,1,2,20050820,0.99,1
7038,7040,14035,260,443,2,2,20050820,2.99,1
7039,7041,14441,260,269,2,2,20050821,2.99,1
7040,7042,14579,260,267,2,1,20050821,7.99,1
7041,7043,14610,260,412,2,1,20050821,6.99,1
7042,7044,12,261,347,1,1,20050525,4.99,1
7043,7045,465,261,4,2,2,20050527,3.99,1
7044,7046,542,261,971,1,2,20050528,6.99,1
7045,7047,792,261,623,2,1,20050529,0.99,1
7046,7048,1760,261,857,1,1,20050616,2.99,1
7047,7049,1877,261,746,2,1,20050617,5.99,1
7048,7050,1988,261,670,2,2,20050617,8.99,1
7049,7051,2072,261,17,2,2,20050617,3.99,1
7050,7052,2392,261,479,1,2,20050618,0.99,1
7051,7053,3363,261,118,1,1,20050621,0.99,1
7052,7054,5122,261,311,2,1,20050709,3.99,1
7053,7055,5449,261,204,2,1,20050709,5.99,1
7054,7056,6515,261,154,2,2,20050712,2.99,1
7055,7057,6743,261,34,2,1,20050712,0.99,1
7056,7058,9552,261,775,1,2,20050731,4.99,1
7057,7059,9842,261,637,1,1,20050731,4.99,1
7058,7060,9869,261,172,1,1,20050731,4.99,1
7059,7061,10246,261,786,2,2,20050801,1.99,1
7060,7062,11834,261,525,2,1,20050817,1.99,1
7061,7063,11928,261,16,2,2,20050817,2.99,1
7062,7064,12327,261,529,1,1,20050818,6.99,1
7063,7065,13245,261,224,1,2,20050819,4.99,1
7064,7066,13506,261,294,2,2,20050820,5.99,1
7065,7067,13669,261,983,1,1,20050820,2.99,1
7066,7068,13849,261,826,2,1,20050820,4.99,1
7067,7069,15397,261,324,1,2,20050822,4.99,1
7068,7070,984,262,501,1,2,20050530,4.99,1
7069,7071,1563,262,331,1,1,20050616,2.99,1
7070,7072,2771,262,8,2,1,20050619,6.99,1
7071,7073,2850,262,45,2,2,20050619,8.99,1
7072,7074,2915,262,285,2,1,20050620,1.99,1
7073,7075,3521,262,315,2,1,20050706,1.99,1
7074,7076,3699,262,91,2,1,20050706,3.99,1
7075,7077,4501,262,309,2,1,20050708,0.99,1
7076,7078,5503,262,850,2,2,20050710,0.99,1
7077,7079,6291,262,687,2,1,20050711,0.99,1
7078,7080,6547,262,583,1,2,20050712,7.99,1
7079,7081,6724,262,545,1,1,20050712,3.99,1
7080,7082,6762,262,844,2,2,20050712,7.99,1
7081,7083,6805,262,382,1,1,20050712,6.99,1
7082,7084,6986,262,456,2,1,20050727,4.99,1
7083,7085,9105,262,971,1,1,20050730,6.99,1
7084,7086,10421,262,205,1,2,20050801,0.99,1
7085,7087,10770,262,562,2,2,20050801,0.99,1
7086,7088,13466,262,679,1,2,20050820,2.99,1
7087,7089,13808,262,807,1,1,20050820,5.99,1
7088,7090,14180,262,174,1,1,20050821,4.99,1
7089,7091,14465,262,914,2,2,20050821,3.99,1
7090,7092,14834,262,682,1,2,20050822,6.99,1
7091,7093,15270,262,896,2,2,20050822,3.99,1
7092,7094,15456,262,535,1,1,20050823,0.99,1
7093,7095,15640,262,767,2,1,20050823,4.99,1
7094,7096,15771,262,803,1,2,20050823,4.99,1
7095,7097,15918,262,319,2,1,20050823,3.99,1
7096,7098,97,263,284,1,1,20050525,4.99,1
7097,7099,266,263,727,2,1,20050526,0.99,1
7098,7100,2126,263,930,2,2,20050617,8.99,1
7099,7101,3257,263,866,2,2,20050621,1.99,1
7100,7102,3578,263,648,1,1,20050706,4.99,1
7101,7103,3773,263,443,1,2,20050706,2.99,1
7102,7104,4637,263,417,1,2,20050708,0.99,1
7103,7105,4682,263,193,1,2,20050708,2.99,1
7104,7106,5125,263,220,2,2,20050709,2.99,1
7105,7107,5254,263,142,1,2,20050709,1.99,1
7106,7108,6376,263,398,2,2,20050711,4.99,1
7107,7109,6483,263,234,2,1,20050712,2.99,1
7108,7110,6808,263,79,2,1,20050712,1.99,1
7109,7111,7291,263,69,2,2,20050727,4.99,1
7110,7112,7425,263,96,1,1,20050727,4.99,1
7111,7113,7706,263,222,1,1,20050728,4.99,1
7112,7114,7833,263,258,2,2,20050728,1.99,1
7113,7115,10476,263,434,1,1,20050801,6.99,1
7114,7116,10775,263,912,1,1,20050801,2.99,1
7115,7117,11339,263,154,2,1,20050802,2.99,1
7116,7118,11822,263,291,1,1,20050817,0.99,1
7117,7119,12057,263,409,2,2,20050817,9.99,1
7118,7120,12432,263,557,2,2,20050818,5.99,1
7119,7121,12919,263,460,1,2,20050819,6.99,1
7120,7122,14335,263,572,2,1,20050821,3.99,1
7121,7123,14448,263,421,2,2,20050821,6.99,1
7122,7124,15322,263,777,1,1,20050822,4.99,1
7123,7125,15922,263,370,2,2,20050823,7.99,1
7124,7126,15293,263,270,2,1,20060214,0.99,1
7125,7127,1165,264,625,2,2,20050614,3.99,1
7126,7128,1206,264,244,1,1,20050615,4.99,1
7127,7129,3028,264,196,1,1,20050620,0.99,1
7128,7130,3403,264,378,2,1,20050621,3.99,1
7129,7131,3618,264,73,2,1,20050706,6.99,1
7130,7132,4328,264,469,2,1,20050707,4.99,1
7131,7133,4539,264,535,1,1,20050708,0.99,1
7132,7134,6340,264,518,1,1,20050711,8.99,1
7133,7135,6391,264,379,2,2,20050711,0.99,1
7134,7136,6395,264,672,2,1,20050711,2.99,1
7135,7137,6543,264,562,2,1,20050712,0.99,1
7136,7138,7006,264,771,2,1,20050727,8.99,1
7137,7139,9380,264,962,1,2,20050730,2.99,1
7138,7140,9515,264,681,1,2,20050731,0.99,1
7139,7141,9861,264,234,1,1,20050731,5.99,1
7140,7142,9932,264,369,1,1,20050731,5.99,1
7141,7143,10792,264,232,1,2,20050801,2.99,1
7142,7144,11527,264,35,1,1,20050817,3.99,1
7143,7145,11533,264,924,2,2,20050817,0.99,1
7144,7146,11539,264,448,1,1,20050817,2.99,1
7145,7147,12518,264,845,1,1,20050818,4.99,1
7146,7148,13590,264,966,1,2,20050820,2.99,1
7147,7149,13664,264,820,1,1,20050820,5.99,1
7148,7150,15595,264,880,2,1,20050823,4.99,1
7149,7151,14243,264,326,2,2,20060214,2.99,1
7150,7152,74,265,379,2,2,20050525,0.99,1
7151,7153,2027,265,938,2,2,20050617,7.99,1
7152,7154,2562,265,10,2,2,20050619,4.99,1
7153,7155,2598,265,450,2,1,20050619,2.99,1
7154,7156,3823,265,25,1,1,20050706,2.99,1
7155,7157,4610,265,283,1,1,20050708,0.99,1
7156,7158,4797,265,304,2,1,20050708,2.99,1
7157,7159,5029,265,858,2,2,20050709,7.99,1
7158,7160,5417,265,780,2,1,20050709,4.99,1
7159,7161,5710,265,624,1,1,20050710,9.99,1
7160,7162,6068,265,506,1,1,20050711,4.99,1
7161,7163,6371,265,936,2,2,20050711,4.99,1
7162,7164,6553,265,252,1,2,20050712,5.99,1
7163,7165,6921,265,730,2,2,20050712,6.99,1
7164,7166,7414,265,722,1,2,20050727,1.99,1
7165,7167,7704,265,509,2,1,20050728,2.99,1
7166,7168,8278,265,167,2,1,20050729,5.99,1
7167,7169,8489,265,83,1,2,20050729,2.99,1
7168,7170,8665,265,247,1,2,20050729,0.99,1
7169,7171,9416,265,322,1,1,20050730,2.99,1
7170,7172,10592,265,181,2,2,20050801,3.99,1
7171,7173,11000,265,59,1,2,20050802,3.99,1
7172,7174,12207,265,819,1,1,20050818,1.99,1
7173,7175,12346,265,267,1,2,20050818,4.99,1
7174,7176,13700,265,919,1,2,20050820,8.99,1
7175,7177,14125,265,469,2,2,20050821,4.99,1
7176,7178,14547,265,260,2,1,20050821,6.99,1
7177,7179,14556,265,104,2,2,20050821,6.99,1
7178,7180,14943,265,770,2,1,20050822,2.99,1
7179,7181,86,266,491,2,1,20050525,1.99,1
7180,7182,651,266,162,1,2,20050528,2.99,1
7181,7183,1280,266,570,2,2,20050615,5.99,1
7182,7184,2065,266,184,2,2,20050617,4.99,1
7183,7185,3002,266,603,1,2,20050620,4.99,1
7184,7186,3059,266,639,2,1,20050620,4.99,1
7185,7187,3585,266,598,1,2,20050706,0.99,1
7186,7188,5362,266,5,2,2,20050709,5.99,1
7187,7189,5577,266,827,2,1,20050710,4.99,1
7188,7190,8492,266,993,2,1,20050729,2.99,1
7189,7191,9109,266,172,2,2,20050730,5.99,1
7190,7192,10747,266,988,1,2,20050801,4.99,1
7191,7193,10910,266,530,1,2,20050802,5.99,1
7192,7194,11233,266,480,2,2,20050802,5.99,1
7193,7195,11321,266,45,2,1,20050802,4.99,1
7194,7196,11626,266,931,2,2,20050817,0.99,1
7195,7197,11726,266,970,2,1,20050817,0.99,1
7196,7198,12255,266,456,1,1,20050818,4.99,1
7197,7199,12378,266,966,2,2,20050818,0.99,1
7198,7200,12405,266,51,1,1,20050818,6.99,1
7199,7201,12715,266,824,2,1,20050818,4.99,1
7200,7202,13468,266,403,1,1,20050820,8.99,1
7201,7203,13556,266,854,2,1,20050820,6.99,1
7202,7204,14080,266,863,2,1,20050820,1.99,1
7203,7205,14492,266,349,1,1,20050821,2.99,1
7204,7206,14877,266,218,1,1,20050822,0.99,1
7205,7207,15181,266,851,2,1,20050822,2.99,1
7206,7208,15346,266,772,1,1,20050822,4.99,1
7207,7209,91,267,28,1,2,20050525,6.99,1
7208,7210,436,267,941,1,1,20050527,4.99,1
7209,7211,1030,267,861,2,2,20050531,4.99,1
7210,7212,1257,267,421,2,2,20050615,4.99,1
7211,7213,1349,267,251,1,2,20050615,4.99,1
7212,7214,2265,267,675,1,2,20050618,2.99,1
7213,7215,2578,267,369,2,2,20050619,7.99,1
7214,7216,2582,267,45,1,1,20050619,6.99,1
7215,7217,2699,267,15,1,2,20050619,2.99,1
7216,7218,2754,267,382,2,2,20050619,4.99,1
7217,7219,2877,267,109,1,1,20050620,1.99,1
7218,7220,3090,267,727,1,2,20050620,0.99,1
7219,7221,3817,267,644,2,1,20050706,2.99,1
7220,7222,5340,267,141,1,1,20050709,6.99,1
7221,7223,6070,267,366,2,1,20050711,0.99,1
7222,7224,6706,267,993,2,1,20050712,3.99,1
7223,7225,8190,267,496,2,1,20050728,4.99,1
7224,7226,8572,267,618,2,1,20050729,1.99,1
7225,7227,9059,267,105,2,2,20050730,3.99,1
7226,7228,9308,267,476,2,1,20050730,6.99,1
7227,7229,9403,267,760,1,2,20050730,4.99,1
7228,7230,9807,267,462,2,2,20050731,2.99,1
7229,7231,10048,267,836,1,2,20050731,4.99,1
7230,7232,10343,267,576,2,1,20050801,2.99,1
7231,7233,11373,267,40,2,2,20050802,0.99,1
7232,7234,11690,267,857,2,1,20050817,6.99,1
7233,7235,12320,267,715,1,1,20050818,4.99,1
7234,7236,12979,267,272,1,1,20050819,4.99,1
7235,7237,13236,267,1000,1,2,20050819,9.99,1
7236,7238,14131,267,957,2,1,20050821,5.99,1
7237,7239,15020,267,759,1,2,20050822,3.99,1
7238,7240,15208,267,947,1,1,20050822,3.99,1
7239,7241,15768,267,143,1,1,20050823,0.99,1
7240,7242,15903,267,285,1,1,20050823,3.99,1
7241,7243,12066,267,542,1,2,20060214,7.98,1
7242,7244,13713,267,676,2,2,20060214,0.0,1
7243,7245,1394,268,615,2,1,20050615,2.99,1
7244,7246,1450,268,897,2,2,20050615,4.99,1
7245,7247,1551,268,891,1,2,20050616,3.99,1
7246,7248,2133,268,206,2,1,20050617,0.99,1
7247,7249,2324,268,655,1,2,20050618,4.99,1
7248,7250,2858,268,576,2,2,20050619,2.99,1
7249,7251,3066,268,247,2,1,20050620,3.99,1
7250,7252,3361,268,586,2,1,20050621,1.99,1
7251,7253,3670,268,929,1,2,20050706,4.99,1
7252,7254,4626,268,8,2,2,20050708,4.99,1
7253,7255,5039,268,439,1,1,20050709,7.99,1
7254,7256,5671,268,288,1,2,20050710,2.99,1
7255,7257,5793,268,643,2,2,20050710,2.99,1
7256,7258,5888,268,354,1,2,20050710,6.99,1
7257,7259,6120,268,726,2,1,20050711,3.99,1
7258,7260,6489,268,395,2,2,20050712,1.99,1
7259,7261,8931,268,4,1,1,20050730,2.99,1
7260,7262,9436,268,506,1,2,20050730,7.99,1
7261,7263,9531,268,993,1,2,20050731,3.99,1
7262,7264,10040,268,494,1,1,20050731,1.99,1
7263,7265,11462,268,37,1,2,20050802,7.99,1
7264,7266,11828,268,570,1,2,20050817,6.99,1
7265,7267,12007,268,660,1,2,20050817,2.99,1
7266,7268,12694,268,378,2,2,20050818,4.99,1
7267,7269,13880,268,853,1,2,20050820,5.99,1
7268,7270,14249,268,152,1,2,20050821,4.99,1
7269,7271,14373,268,969,1,2,20050821,4.99,1
7270,7272,14874,268,387,2,1,20050822,0.99,1
7271,7273,15183,268,592,1,2,20050822,2.99,1
7272,7274,7,269,870,2,2,20050524,1.99,1
7273,7275,98,269,651,1,1,20050525,0.99,1
7274,7276,678,269,818,1,2,20050528,6.99,1
7275,7277,703,269,249,2,2,20050529,0.99,1
7276,7278,750,269,159,2,1,20050529,4.99,1
7277,7279,1099,269,205,1,2,20050531,2.99,1
7278,7280,1334,269,274,2,1,20050615,3.99,1
7279,7281,1909,269,571,1,2,20050617,2.99,1
7280,7282,2493,269,896,1,2,20050618,6.99,1
7281,7283,4125,269,897,2,1,20050707,9.99,1
7282,7284,4804,269,821,2,2,20050708,0.99,1
7283,7285,4880,269,908,2,2,20050708,6.99,1
7284,7286,6440,269,464,2,1,20050712,2.99,1
7285,7287,6626,269,527,2,1,20050712,5.99,1
7286,7288,6804,269,341,1,2,20050712,4.99,1
7287,7289,7032,269,745,2,1,20050727,4.99,1
7288,7290,7537,269,973,2,1,20050727,6.99,1
7289,7291,7972,269,644,1,1,20050728,2.99,1
7290,7292,10566,269,869,2,2,20050801,2.99,1
7291,7293,10908,269,284,2,1,20050802,4.99,1
7292,7294,11014,269,86,2,1,20050802,4.99,1
7293,7295,11915,269,341,2,1,20050817,3.99,1
7294,7296,12344,269,804,1,1,20050818,4.99,1
7295,7297,13142,269,307,2,2,20050819,5.99,1
7296,7298,13759,269,130,1,2,20050820,2.99,1
7297,7299,14266,269,775,1,1,20050821,4.99,1
7298,7300,14693,269,757,2,2,20050821,6.99,1
7299,7301,15788,269,3,2,2,20050823,2.99,1
7300,7302,13025,269,886,1,1,20060214,3.98,1
7301,7303,12610,269,698,1,2,20060214,0.0,1
7302,7304,193,270,851,2,1,20050526,1.99,1
7303,7305,1040,270,559,1,1,20050531,4.99,1
7304,7306,1345,270,232,2,1,20050615,4.99,1
7305,7307,1896,270,450,2,1,20050617,6.99,1
7306,7308,2115,270,756,2,1,20050617,3.99,1
7307,7309,3164,270,32,2,2,20050620,5.99,1
7308,7310,3501,270,480,1,1,20050706,3.99,1
7309,7311,3987,270,682,1,1,20050706,9.99,1
7310,7312,5533,270,562,2,2,20050710,0.99,1
7311,7313,6520,270,336,1,2,20050712,4.99,1
7312,7314,8355,270,999,1,1,20050729,2.99,1
7313,7315,8618,270,220,1,2,20050729,3.99,1
7314,7316,10069,270,468,1,1,20050731,3.99,1
7315,7317,10461,270,706,1,1,20050801,7.99,1
7316,7318,10579,270,887,1,2,20050801,5.99,1
7317,7319,10648,270,151,1,2,20050801,4.99,1
7318,7320,11389,270,720,1,1,20050802,2.99,1
7319,7321,11810,270,339,2,1,20050817,0.99,1
7320,7322,11841,270,333,2,2,20050817,2.99,1
7321,7323,11917,270,351,2,1,20050817,2.99,1
7322,7324,12192,270,756,2,1,20050818,2.99,1
7323,7325,12442,270,16,1,1,20050818,2.99,1
7324,7326,13945,270,732,1,2,20050820,1.99,1
7325,7327,14618,270,981,1,1,20050821,0.99,1
7326,7328,15620,270,260,2,2,20050823,6.99,1
7327,7329,1096,271,237,1,1,20050531,8.99,1
7328,7330,1852,271,896,1,2,20050617,2.99,1
7329,7331,3640,271,753,1,1,20050706,1.99,1
7330,7332,4545,271,799,1,2,20050708,2.99,1
7331,7333,5878,271,833,2,2,20050710,1.99,1
7332,7334,5922,271,305,1,1,20050710,2.99,1
7333,7335,6024,271,643,1,1,20050711,2.99,1
7334,7336,7618,271,169,1,1,20050728,3.99,1
7335,7337,8592,271,425,2,1,20050729,0.99,1
7336,7338,9821,271,85,2,1,20050731,4.99,1
7337,7339,10143,271,463,1,2,20050731,7.99,1
7338,7340,10310,271,2,2,2,20050801,4.99,1
7339,7341,10599,271,528,1,1,20050801,3.99,1
7340,7342,11431,271,308,2,1,20050802,2.99,1
7341,7343,12219,271,486,1,1,20050818,4.99,1
7342,7344,14234,271,314,2,2,20050821,0.99,1
7343,7345,14355,271,141,1,2,20050821,4.99,1
7344,7346,15244,271,326,1,1,20050822,2.99,1
7345,7347,33,272,367,1,1,20050525,0.99,1
7346,7348,405,272,891,2,1,20050527,6.99,1
7347,7349,1041,272,969,1,1,20050531,6.99,1
7348,7350,1072,272,560,2,1,20050531,0.99,1
7349,7351,1604,272,708,2,2,20050616,4.99,1
7350,7352,2546,272,216,2,2,20050619,5.99,1
7351,7353,3323,272,487,2,1,20050621,5.99,1
7352,7354,5047,272,51,2,2,20050709,3.99,1
7353,7355,5158,272,620,2,2,20050709,2.99,1
7354,7356,7300,272,995,2,2,20050727,7.99,1
7355,7357,7658,272,391,1,2,20050728,2.99,1
7356,7358,8248,272,439,1,1,20050729,7.99,1
7357,7359,9787,272,778,1,2,20050731,10.99,1
7358,7360,10736,272,481,2,1,20050801,2.99,1
7359,7361,11003,272,937,2,2,20050802,2.99,1
7360,7362,11597,272,888,1,2,20050817,8.99,1
7361,7363,11881,272,687,1,1,20050817,0.99,1
7362,7364,12006,272,887,2,2,20050817,6.99,1
7363,7365,13274,272,154,1,2,20050819,2.99,1
7364,7366,13903,272,366,1,1,20050820,2.99,1
7365,7367,122,273,638,2,2,20050525,3.99,1
7366,7368,980,273,906,2,2,20050530,0.99,1
7367,7369,1391,273,916,1,2,20050615,6.99,1
7368,7370,1747,273,363,1,2,20050616,6.99,1
7369,7371,1765,273,179,1,2,20050616,4.99,1
7370,7372,2301,273,191,1,1,20050618,1.99,1
7371,7373,3202,273,598,1,1,20050621,0.99,1
7372,7374,3556,273,690,1,2,20050706,2.99,1
7373,7375,4937,273,7,1,1,20050708,5.99,1
7374,7376,5256,273,919,1,1,20050709,7.99,1
7375,7377,5435,273,633,2,2,20050709,7.99,1
7376,7378,5605,273,650,1,1,20050710,2.99,1
7377,7379,6592,273,763,1,1,20050712,8.99,1
7378,7380,6635,273,114,1,1,20050712,1.99,1
7379,7381,6696,273,67,2,2,20050712,2.99,1
7380,7382,6717,273,115,2,1,20050712,5.99,1
7381,7383,8449,273,572,2,1,20050729,2.99,1
7382,7384,9186,273,985,2,1,20050730,4.99,1
7383,7385,9285,273,806,1,2,20050730,5.99,1
7384,7386,9391,273,143,2,2,20050730,0.99,1
7385,7387,9693,273,231,1,2,20050731,3.99,1
7386,7388,9729,273,913,2,2,20050731,0.99,1
7387,7389,10272,273,25,2,1,20050801,8.99,1
7388,7390,10753,273,341,2,1,20050801,3.99,1
7389,7391,10768,273,100,1,1,20050801,6.99,1
7390,7392,11282,273,396,2,1,20050802,4.99,1
7391,7393,11509,273,603,1,2,20050816,4.99,1
7392,7394,12692,273,610,2,1,20050818,0.99,1
7393,7395,13738,273,603,1,2,20050820,4.99,1
7394,7396,13955,273,573,1,1,20050820,5.99,1
7395,7397,14092,273,350,1,2,20050821,4.99,1
7396,7398,14558,273,863,1,2,20050821,2.99,1
7397,7399,14911,273,78,1,2,20050822,2.99,1
7398,7400,15372,273,847,2,2,20050822,2.99,1
7399,7401,15760,273,670,1,1,20050823,6.99,1
7400,7402,147,274,138,1,1,20050526,2.99,1
7401,7403,208,274,803,1,1,20050526,4.99,1
7402,7404,301,274,756,2,2,20050526,2.99,1
7403,7405,394,274,412,1,1,20050527,5.99,1
7404,7406,474,274,322,2,2,20050527,2.99,1
7405,7407,892,274,103,2,1,20050530,4.99,1
7406,7408,2098,274,862,1,1,20050617,0.99,1
7407,7409,3291,274,846,1,2,20050621,9.99,1
7408,7410,3532,274,578,2,2,20050706,5.99,1
7409,7411,4147,274,609,2,1,20050707,2.99,1
7410,7412,4582,274,150,2,2,20050708,2.99,1
7411,7413,6389,274,490,1,2,20050711,3.99,1
7412,7414,8259,274,76,1,2,20050729,0.99,1
7413,7415,8406,274,445,1,2,20050729,5.99,1
7414,7416,8517,274,448,1,2,20050729,7.99,1
7415,7417,9331,274,486,1,1,20050730,4.99,1
7416,7418,9677,274,703,2,1,20050731,4.99,1
7417,7419,10059,274,439,1,2,20050731,4.99,1
7418,7420,10790,274,677,2,1,20050801,1.99,1
7419,7421,10855,274,301,1,2,20050802,0.99,1
7420,7422,11058,274,720,2,1,20050802,3.99,1
7421,7423,11363,274,700,2,2,20050802,2.99,1
7422,7424,12321,274,114,2,1,20050818,3.99,1
7423,7425,13103,274,380,2,1,20050819,2.99,1
7424,7426,13129,274,973,2,2,20050819,8.99,1
7425,7427,13549,274,113,2,1,20050820,8.99,1
7426,7428,14012,274,407,1,1,20050820,0.99,1
7427,7429,14066,274,533,1,1,20050820,7.99,1
7428,7430,14164,274,519,2,2,20050821,7.99,1
7429,7431,14388,274,240,2,1,20050821,4.99,1
7430,7432,15143,274,331,2,2,20050822,2.99,1
7431,7433,15260,274,689,1,1,20050822,2.99,1
7432,7434,15328,274,992,2,2,20050822,2.99,1
7433,7435,15819,274,794,2,2,20050823,3.99,1
7434,7436,13486,274,974,1,1,20060214,0.99,1
7435,7437,336,275,393,1,2,20050527,2.99,1
7436,7438,1797,275,753,2,2,20050616,3.99,1
7437,7439,2414,275,982,2,2,20050618,0.99,1
7438,7440,2646,275,768,2,1,20050619,4.99,1
7439,7441,3355,275,428,1,1,20050621,2.99,1
7440,7442,4396,275,164,2,2,20050707,0.99,1
7441,7443,4634,275,176,2,1,20050708,0.99,1
7442,7444,4912,275,438,1,2,20050708,9.99,1
7443,7445,6301,275,772,1,2,20050711,5.99,1
7444,7446,6856,275,945,2,2,20050712,0.99,1
7445,7447,7553,275,358,2,1,20050727,2.99,1
7446,7448,7596,275,455,1,2,20050727,4.99,1
7447,7449,8746,275,471,1,1,20050729,2.99,1
7448,7450,9258,275,437,1,2,20050730,2.99,1
7449,7451,10479,275,1000,2,1,20050801,6.99,1
7450,7452,11309,275,132,1,2,20050802,1.99,1
7451,7453,11610,275,668,2,1,20050817,4.99,1
7452,7454,12589,275,213,1,2,20050818,5.99,1
7453,7455,12606,275,79,1,1,20050818,1.99,1
7454,7456,13037,275,12,2,1,20050819,3.99,1
7455,7457,13860,275,121,2,2,20050820,2.99,1
7456,7458,13865,275,796,2,2,20050820,1.99,1
7457,7459,13902,275,258,2,2,20050820,0.99,1
7458,7460,14063,275,270,1,2,20050820,0.99,1
7459,7461,14187,275,878,2,1,20050821,5.99,1
7460,7462,14296,275,835,1,1,20050821,2.99,1
7461,7463,14483,275,8,2,2,20050821,5.99,1
7462,7464,14727,275,141,1,2,20050821,4.99,1
7463,7465,15269,275,115,2,2,20050822,2.99,1
7464,7466,15496,275,406,2,2,20050823,3.99,1
7465,7467,736,276,807,1,1,20050529,3.99,1
7466,7468,860,276,126,2,1,20050530,10.99,1
7467,7469,1352,276,948,2,1,20050615,0.99,1
7468,7470,2763,276,680,2,2,20050619,4.99,1
7469,7471,3064,276,575,2,2,20050620,6.99,1
7470,7472,3714,276,433,1,2,20050706,2.99,1
7471,7473,4715,276,873,1,1,20050708,0.99,1
7472,7474,5186,276,527,1,2,20050709,4.99,1
7473,7475,5246,276,776,1,2,20050709,4.99,1
7474,7476,7282,276,966,2,2,20050727,5.99,1
7475,7477,7842,276,534,2,2,20050728,2.99,1
7476,7478,9070,276,807,1,1,20050730,0.99,1
7477,7479,9080,276,19,1,1,20050730,1.99,1
7478,7480,9102,276,255,1,1,20050730,4.99,1
7479,7481,9229,276,827,2,1,20050730,8.99,1
7480,7482,10149,276,199,1,2,20050731,5.99,1
7481,7483,10691,276,932,1,2,20050801,0.99,1
7482,7484,10763,276,220,1,1,20050801,2.99,1
7483,7485,11085,276,705,1,2,20050802,2.99,1
7484,7486,11636,276,173,1,1,20050817,4.99,1
7485,7487,11961,276,438,2,2,20050817,3.99,1
7486,7488,12178,276,254,2,2,20050818,5.99,1
7487,7489,12251,276,668,1,2,20050818,4.99,1
7488,7490,12650,276,710,2,1,20050818,4.99,1
7489,7491,14000,276,852,2,1,20050820,4.99,1
7490,7492,15718,276,471,1,2,20050823,2.99,1
7491,7493,15769,276,522,2,1,20050823,3.99,1
7492,7494,15923,276,369,1,2,20050823,4.99,1
7493,7495,308,277,42,2,2,20050526,6.99,1
7494,7496,1331,277,679,1,1,20050615,2.99,1
7495,7497,1717,277,660,1,2,20050616,2.99,1
7496,7498,2162,277,389,1,2,20050617,3.99,1
7497,7499,2723,277,941,1,2,20050619,4.99,1
7498,7500,3247,277,308,1,1,20050621,5.99,1
7499,7501,3274,277,466,1,2,20050621,4.99,1
7500,7502,3344,277,962,1,1,20050621,2.99,1
7501,7503,3740,277,397,2,2,20050706,5.99,1
7502,7504,3897,277,3,2,2,20050706,2.99,1
7503,7505,4290,277,907,1,1,20050707,4.99,1
7504,7506,4987,277,222,2,2,20050709,5.99,1
7505,7507,5861,277,849,1,1,20050710,0.99,1
7506,7508,5913,277,608,2,1,20050710,2.99,1
7507,7509,6455,277,928,1,2,20050712,2.99,1
7508,7510,6487,277,871,1,1,20050712,5.99,1
7509,7511,7423,277,145,2,2,20050727,4.99,1
7510,7512,8410,277,756,2,2,20050729,2.99,1
7511,7513,9669,277,982,1,2,20050731,4.99,1
7512,7514,9901,277,733,1,1,20050731,0.99,1
7513,7515,11074,277,314,2,2,20050802,3.99,1
7514,7516,11162,277,392,2,2,20050802,4.99,1
7515,7517,11574,277,786,1,2,20050817,0.99,1
7516,7518,12149,277,809,2,2,20050818,3.99,1
7517,7519,12458,277,1000,2,1,20050818,5.99,1
7518,7520,13122,277,730,2,1,20050819,4.99,1
7519,7521,13526,277,429,1,2,20050820,4.99,1
7520,7522,13714,277,583,2,1,20050820,4.99,1
7521,7523,14227,277,893,1,2,20050821,4.99,1
7522,7524,14745,277,961,2,2,20050821,4.99,1
7523,7525,15008,277,214,2,1,20050822,10.99,1
7524,7526,15345,277,763,1,1,20050822,5.99,1
7525,7527,1092,278,964,2,1,20050531,4.99,1
7526,7528,1387,278,114,1,2,20050615,0.99,1
7527,7529,1978,278,349,1,1,20050617,2.99,1
7528,7530,2078,278,439,2,2,20050617,4.99,1
7529,7531,3453,278,184,2,1,20050621,2.99,1
7530,7532,3776,278,958,2,1,20050706,2.99,1
7531,7533,4430,278,753,2,1,20050707,4.99,1
7532,7534,4866,278,879,1,2,20050708,8.99,1
7533,7535,6869,278,775,2,2,20050712,4.99,1
7534,7536,7239,278,388,1,1,20050727,0.99,1
7535,7537,7834,278,896,2,2,20050728,0.99,1
7536,7538,8222,278,657,2,2,20050728,5.99,1
7537,7539,8953,278,117,1,1,20050730,4.99,1
7538,7540,9448,278,269,2,2,20050730,2.99,1
7539,7541,10649,278,231,1,1,20050801,2.99,1
7540,7542,10731,278,923,2,1,20050801,2.99,1
7541,7543,10849,278,367,1,2,20050801,3.99,1
7542,7544,11095,278,770,2,1,20050802,5.99,1
7543,7545,11531,278,395,1,2,20050817,0.99,1
7544,7546,12787,278,440,1,1,20050819,0.99,1
7545,7547,13896,278,295,1,1,20050820,0.99,1
7546,7548,13976,278,388,1,2,20050820,0.99,1
7547,7549,14268,278,533,1,1,20050821,2.99,1
7548,7550,14803,278,555,1,2,20050822,0.99,1
7549,7551,14986,278,327,1,1,20050822,4.99,1
7550,7552,16019,278,680,1,1,20050823,4.99,1
7551,7553,979,279,855,1,1,20050530,2.99,1
7552,7554,1019,279,866,2,2,20050531,0.99,1
7553,7555,1178,279,559,2,1,20050615,2.99,1
